Area name,Area code,Area type,Specimen date,Daily lab-confirmed cases,Cumulative lab-confirmed cases
Rutland,E06000017,Upper tier local authority,2020-04-08,1,9
Rotherham,E08000018,Upper tier local authority,2020-04-08,21,308
Rochdale,E08000005,Upper tier local authority,2020-04-08,18,237
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-08,8,258
Redbridge,E09000026,Upper tier local authority,2020-04-08,29,457
Reading,E06000038,Upper tier local authority,2020-04-08,12,161
Portsmouth,E06000044,Upper tier local authority,2020-04-08,11,151
Plymouth,E06000026,Upper tier local authority,2020-04-08,4,119
Peterborough,E06000031,Upper tier local authority,2020-04-08,4,101
Oxfordshire,E10000025,Upper tier local authority,2020-04-08,59,758
Oldham,E08000004,Upper tier local authority,2020-04-08,13,294
Nottinghamshire,E10000024,Upper tier local authority,2020-04-08,30,592
Nottingham,E06000018,Upper tier local authority,2020-04-08,16,271
Northumberland,E06000057,Upper tier local authority,2020-04-08,34,321
Northamptonshire,E10000021,Upper tier local authority,2020-04-08,33,648
North Yorkshire,E10000023,Upper tier local authority,2020-04-08,33,424
North Tyneside,E08000022,Upper tier local authority,2020-04-08,17,273
North Somerset,E06000024,Upper tier local authority,2020-04-08,4,99
North Lincolnshire,E06000013,Upper tier local authority,2020-04-08,11,87
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-08,3,66
Norfolk,E10000020,Upper tier local authority,2020-04-08,57,541
Newham,E09000025,Upper tier local authority,2020-04-08,35,677
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-08,30,499
Milton Keynes,E06000042,Upper tier local authority,2020-04-08,11,267
Middlesbrough,E06000002,Upper tier local authority,2020-04-08,5,237
Merton,E09000024,Upper tier local authority,2020-04-08,12,452
Medway,E06000035,Upper tier local authority,2020-04-08,22,332
Manchester,E08000003,Upper tier local authority,2020-04-08,45,562
Luton,E06000032,Upper tier local authority,2020-04-08,36,325
Liverpool,E08000012,Upper tier local authority,2020-04-08,75,787
Lincolnshire,E10000019,Upper tier local authority,2020-04-08,15,405
Lewisham,E09000023,Upper tier local authority,2020-04-08,22,639
Leicestershire,E10000018,Upper tier local authority,2020-04-08,18,461
Leicester,E06000016,Upper tier local authority,2020-04-08,20,319
Leeds,E08000035,Upper tier local authority,2020-04-08,66,607
Lancashire,E10000017,Upper tier local authority,2020-04-08,99,1367
Lambeth,E09000022,Upper tier local authority,2020-04-08,29,824
Knowsley,E08000011,Upper tier local authority,2020-04-08,18,256
Kirklees,E08000034,Upper tier local authority,2020-04-08,23,301
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-08,14,260
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-08,9,91
Kent,E10000016,Upper tier local authority,2020-04-08,101,1397
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-08,18,330
Islington,E09000019,Upper tier local authority,2020-04-08,11,305
Isle of Wight,E06000046,Upper tier local authority,2020-04-08,5,44
Hounslow,E09000018,Upper tier local authority,2020-04-08,22,434
Hillingdon,E09000017,Upper tier local authority,2020-04-08,18,449
Hertfordshire,E10000015,Upper tier local authority,2020-04-08,85,1316
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-08,5,90
Havering,E09000016,Upper tier local authority,2020-04-08,31,395
Hartlepool,E06000001,Upper tier local authority,2020-04-08,6,65
Harrow,E09000015,Upper tier local authority,2020-04-08,25,592
Haringey,E09000014,Upper tier local authority,2020-04-08,13,364
Hampshire,E10000014,Upper tier local authority,2020-04-08,85,1463
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-08,18,357
Halton,E06000006,Upper tier local authority,2020-04-08,13,171
Hackney,E09000012,Upper tier local authority,2020-04-08,17,456
Greenwich,E09000011,Upper tier local authority,2020-04-08,21,429
Gloucestershire,E10000013,Upper tier local authority,2020-04-08,58,552
Gateshead,E08000037,Upper tier local authority,2020-04-08,44,355
Essex,E10000012,Upper tier local authority,2020-04-08,89,1404
Enfield,E09000010,Upper tier local authority,2020-04-08,28,461
East Sussex,E10000011,Upper tier local authority,2020-04-08,18,289
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-08,18,187
Ealing,E09000009,Upper tier local authority,2020-04-08,36,647
Dudley,E08000027,Upper tier local authority,2020-04-08,14,400
Dorset,E06000059,Upper tier local authority,2020-04-08,17,172
Doncaster,E08000017,Upper tier local authority,2020-04-08,9,195
Devon,E10000008,Upper tier local authority,2020-04-08,10,317
Derbyshire,E10000007,Upper tier local authority,2020-04-08,43,674
Derby,E06000015,Upper tier local authority,2020-04-08,11,329
Darlington,E06000005,Upper tier local authority,2020-04-08,20,107
Cumbria,E10000006,Upper tier local authority,2020-04-08,87,1113
Croydon,E09000008,Upper tier local authority,2020-04-08,44,903
Coventry,E08000026,Upper tier local authority,2020-04-08,10,355
County Durham,E06000047,Upper tier local authority,2020-04-08,52,532
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-08,16,257
City of London,E09000001,Upper tier local authority,2020-04-08,2,13
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-08,28,365
Cheshire East,E06000049,Upper tier local authority,2020-04-08,32,341
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-08,16,242
Camden,E09000007,Upper tier local authority,2020-04-08,20,395
Cambridgeshire,E10000003,Upper tier local authority,2020-04-08,21,347
Calderdale,E08000033,Upper tier local authority,2020-04-08,10,123
Bury,E08000002,Upper tier local authority,2020-04-08,14,207
Buckinghamshire,E10000002,Upper tier local authority,2020-04-08,30,447
Bromley,E09000006,Upper tier local authority,2020-04-08,42,692
"Bristol, City of",E06000023,Upper tier local authority,2020-04-08,28,286
Brighton and Hove,E06000043,Upper tier local authority,2020-04-08,19,195
Brent,E09000005,Upper tier local authority,2020-04-08,42,943
Bradford,E08000032,Upper tier local authority,2020-04-08,45,401
Bracknell Forest,E06000036,Upper tier local authority,2020-04-08,10,104
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-08,15,183
Bolton,E08000001,Upper tier local authority,2020-04-08,42,311
Blackpool,E06000009,Upper tier local authority,2020-04-08,13,120
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-08,11,127
Birmingham,E08000025,Upper tier local authority,2020-04-08,88,1738
Bexley,E09000004,Upper tier local authority,2020-04-08,16,385
Bedford,E06000055,Upper tier local authority,2020-04-08,20,193
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-08,8,98
Barnsley,E08000016,Upper tier local authority,2020-04-08,15,292
Barnet,E09000003,Upper tier local authority,2020-04-08,49,881
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-08,16,295
Yorkshire and The Humber,E12000003,Region,2020-04-08,350,4694
West Midlands,E12000005,Region,2020-04-08,366,6736
South West,E12000009,Region,2020-04-08,230,2862
South East,E12000008,Region,2020-04-08,519,8208
North West,E12000002,Region,2020-04-08,750,9341
North East,E12000001,Region,2020-04-08,289,3434
London,E12000007,Region,2020-04-08,772,16586
East of England,E12000006,Region,2020-04-08,387,5261
East Midlands,E12000004,Region,2020-04-08,187,3708
England,E92000001,Nation,2020-04-08,4043,63280
York,E06000014,Upper tier local authority,2020-04-07,13,102
Worcestershire,E10000034,Upper tier local authority,2020-04-07,43,539
Wolverhampton,E08000031,Upper tier local authority,2020-04-07,15,373
Wokingham,E06000041,Upper tier local authority,2020-04-07,9,141
Wirral,E08000015,Upper tier local authority,2020-04-07,50,416
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-07,10,131
Wiltshire,E06000054,Upper tier local authority,2020-04-07,13,202
Wigan,E08000010,Upper tier local authority,2020-04-07,24,253
Westminster,E09000033,Upper tier local authority,2020-04-07,13,439
West Sussex,E10000032,Upper tier local authority,2020-04-07,23,371
West Berkshire,E06000037,Upper tier local authority,2020-04-07,11,136
Warwickshire,E10000031,Upper tier local authority,2020-04-07,36,541
Warrington,E06000007,Upper tier local authority,2020-04-07,31,243
Wandsworth,E09000032,Upper tier local authority,2020-04-07,26,652
Waltham Forest,E09000031,Upper tier local authority,2020-04-07,19,463
Walsall,E08000030,Upper tier local authority,2020-04-07,33,492
Wakefield,E08000036,Upper tier local authority,2020-04-07,33,273
Trafford,E08000009,Upper tier local authority,2020-04-07,19,301
Tower Hamlets,E09000030,Upper tier local authority,2020-04-07,16,422
Torbay,E06000027,Upper tier local authority,2020-04-07,6,68
Thurrock,E06000034,Upper tier local authority,2020-04-07,14,162
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-07,12,118
Tameside,E08000008,Upper tier local authority,2020-04-07,10,229
Swindon,E06000030,Upper tier local authority,2020-04-07,17,120
Sutton,E09000029,Upper tier local authority,2020-04-07,29,364
Surrey,E10000030,Upper tier local authority,2020-04-07,108,1275
Sunderland,E08000024,Upper tier local authority,2020-04-07,49,494
Suffolk,E10000029,Upper tier local authority,2020-04-07,27,375
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-07,11,136
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-07,19,165
Stockport,E08000007,Upper tier local authority,2020-04-07,28,374
Staffordshire,E10000028,Upper tier local authority,2020-04-07,56,747
St. Helens,E08000013,Upper tier local authority,2020-04-07,28,324
Southwark,E09000028,Upper tier local authority,2020-04-07,43,819
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-07,18,196
Southampton,E06000045,Upper tier local authority,2020-04-07,15,211
South Tyneside,E08000023,Upper tier local authority,2020-04-07,19,166
South Gloucestershire,E06000025,Upper tier local authority,2020-04-07,9,164
Somerset,E10000027,Upper tier local authority,2020-04-07,10,155
Solihull,E08000029,Upper tier local authority,2020-04-07,18,291
Slough,E06000039,Upper tier local authority,2020-04-07,18,199
Shropshire,E06000051,Upper tier local authority,2020-04-07,9,198
Sheffield,E08000019,Upper tier local authority,2020-04-07,55,1150
Sefton,E08000014,Upper tier local authority,2020-04-07,39,389
Sandwell,E08000028,Upper tier local authority,2020-04-07,28,469
Salford,E08000006,Upper tier local authority,2020-04-07,10,312
Rotherham,E08000018,Upper tier local authority,2020-04-07,21,287
Rochdale,E08000005,Upper tier local authority,2020-04-07,13,219
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-07,14,250
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-07,11,139
Redbridge,E09000026,Upper tier local authority,2020-04-07,47,428
Reading,E06000038,Upper tier local authority,2020-04-07,13,149
Portsmouth,E06000044,Upper tier local authority,2020-04-07,8,140
Plymouth,E06000026,Upper tier local authority,2020-04-07,7,115
Peterborough,E06000031,Upper tier local authority,2020-04-07,9,97
Oxfordshire,E10000025,Upper tier local authority,2020-04-07,71,699
Oldham,E08000004,Upper tier local authority,2020-04-07,20,281
Nottinghamshire,E10000024,Upper tier local authority,2020-04-07,36,562
Nottingham,E06000018,Upper tier local authority,2020-04-07,23,255
Northumberland,E06000057,Upper tier local authority,2020-04-07,30,287
Northamptonshire,E10000021,Upper tier local authority,2020-04-07,23,615
North Yorkshire,E10000023,Upper tier local authority,2020-04-07,36,391
North Tyneside,E08000022,Upper tier local authority,2020-04-07,26,256
North Somerset,E06000024,Upper tier local authority,2020-04-07,3,95
North Lincolnshire,E06000013,Upper tier local authority,2020-04-07,5,76
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-07,3,63
Norfolk,E10000020,Upper tier local authority,2020-04-07,50,484
Newham,E09000025,Upper tier local authority,2020-04-07,40,642
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-07,40,469
Milton Keynes,E06000042,Upper tier local authority,2020-04-07,19,256
Middlesbrough,E06000002,Upper tier local authority,2020-04-07,23,232
Merton,E09000024,Upper tier local authority,2020-04-07,17,440
Medway,E06000035,Upper tier local authority,2020-04-07,34,310
Manchester,E08000003,Upper tier local authority,2020-04-07,53,517
Luton,E06000032,Upper tier local authority,2020-04-07,25,289
Liverpool,E08000012,Upper tier local authority,2020-04-07,65,712
Lincolnshire,E10000019,Upper tier local authority,2020-04-07,29,390
Lewisham,E09000023,Upper tier local authority,2020-04-07,28,617
Leicestershire,E10000018,Upper tier local authority,2020-04-07,20,443
Leicester,E06000016,Upper tier local authority,2020-04-07,21,299
Leeds,E08000035,Upper tier local authority,2020-04-07,88,541
Lancashire,E10000017,Upper tier local authority,2020-04-07,106,1268
Lambeth,E09000022,Upper tier local authority,2020-04-07,38,795
Knowsley,E08000011,Upper tier local authority,2020-04-07,16,238
Kirklees,E08000034,Upper tier local authority,2020-04-07,31,278
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-07,18,246
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-07,12,82
Kent,E10000016,Upper tier local authority,2020-04-07,113,1296
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-07,18,312
Islington,E09000019,Upper tier local authority,2020-04-07,11,294
Isle of Wight,E06000046,Upper tier local authority,2020-04-07,2,39
Hounslow,E09000018,Upper tier local authority,2020-04-07,22,412
Hillingdon,E09000017,Upper tier local authority,2020-04-07,27,431
Hertfordshire,E10000015,Upper tier local authority,2020-04-07,74,1231
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-07,3,85
Havering,E09000016,Upper tier local authority,2020-04-07,33,364
Hartlepool,E06000001,Upper tier local authority,2020-04-07,11,59
Harrow,E09000015,Upper tier local authority,2020-04-07,28,567
Haringey,E09000014,Upper tier local authority,2020-04-07,21,351
Hampshire,E10000014,Upper tier local authority,2020-04-07,114,1378
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-07,21,339
Halton,E06000006,Upper tier local authority,2020-04-07,10,158
Hackney,E09000012,Upper tier local authority,2020-04-07,26,439
Greenwich,E09000011,Upper tier local authority,2020-04-07,15,408
Gloucestershire,E10000013,Upper tier local authority,2020-04-07,54,494
Gateshead,E08000037,Upper tier local authority,2020-04-07,41,311
Essex,E10000012,Upper tier local authority,2020-04-07,91,1315
Enfield,E09000010,Upper tier local authority,2020-04-07,21,433
East Sussex,E10000011,Upper tier local authority,2020-04-07,28,271
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-07,20,169
Ealing,E09000009,Upper tier local authority,2020-04-07,42,611
Dudley,E08000027,Upper tier local authority,2020-04-07,19,386
Dorset,E06000059,Upper tier local authority,2020-04-07,9,155
Doncaster,E08000017,Upper tier local authority,2020-04-07,8,186
Devon,E10000008,Upper tier local authority,2020-04-07,25,307
Derbyshire,E10000007,Upper tier local authority,2020-04-07,36,631
Derby,E06000015,Upper tier local authority,2020-04-07,14,318
Darlington,E06000005,Upper tier local authority,2020-04-07,11,87
Cumbria,E10000006,Upper tier local authority,2020-04-07,72,1026
Croydon,E09000008,Upper tier local authority,2020-04-07,43,859
Coventry,E08000026,Upper tier local authority,2020-04-07,22,345
County Durham,E06000047,Upper tier local authority,2020-04-07,62,480
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-07,14,241
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-07,30,337
Cheshire East,E06000049,Upper tier local authority,2020-04-07,28,309
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-07,16,226
Camden,E09000007,Upper tier local authority,2020-04-07,19,375
Cambridgeshire,E10000003,Upper tier local authority,2020-04-07,23,326
Calderdale,E08000033,Upper tier local authority,2020-04-07,6,113
Bury,E08000002,Upper tier local authority,2020-04-07,12,193
Buckinghamshire,E10000002,Upper tier local authority,2020-04-07,37,417
Bromley,E09000006,Upper tier local authority,2020-04-07,36,650
"Bristol, City of",E06000023,Upper tier local authority,2020-04-07,21,258
Brighton and Hove,E06000043,Upper tier local authority,2020-04-07,14,176
Brent,E09000005,Upper tier local authority,2020-04-07,27,901
Bradford,E08000032,Upper tier local authority,2020-04-07,44,356
Bracknell Forest,E06000036,Upper tier local authority,2020-04-07,11,94
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-07,19,168
Bolton,E08000001,Upper tier local authority,2020-04-07,21,269
Blackpool,E06000009,Upper tier local authority,2020-04-07,10,107
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-07,13,116
Birmingham,E08000025,Upper tier local authority,2020-04-07,84,1650
Bexley,E09000004,Upper tier local authority,2020-04-07,39,369
Bedford,E06000055,Upper tier local authority,2020-04-07,16,173
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-07,8,90
Barnsley,E08000016,Upper tier local authority,2020-04-07,22,277
Barnet,E09000003,Upper tier local authority,2020-04-07,44,832
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-07,22,279
Yorkshire and The Humber,E12000003,Region,2020-04-07,397,4344
West Midlands,E12000005,Region,2020-04-07,389,6370
South West,E12000009,Region,2020-04-07,215,2632
South East,E12000008,Region,2020-04-07,658,7689
North West,E12000002,Region,2020-04-07,708,8591
North East,E12000001,Region,2020-04-07,342,3145
London,E12000007,Region,2020-04-07,863,15814
East of England,E12000006,Region,2020-04-07,363,4874
East Midlands,E12000004,Region,2020-04-07,202,3521
England,E92000001,Nation,2020-04-07,4339,59237
York,E06000014,Upper tier local authority,2020-04-06,10,89
Worcestershire,E10000034,Upper tier local authority,2020-04-06,36,496
Wolverhampton,E08000031,Upper tier local authority,2020-04-06,22,358
Wokingham,E06000041,Upper tier local authority,2020-04-06,6,132
Wirral,E08000015,Upper tier local authority,2020-04-06,46,366
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-06,3,121
Wiltshire,E06000054,Upper tier local authority,2020-04-06,11,189
Wigan,E08000010,Upper tier local authority,2020-04-06,17,229
Westminster,E09000033,Upper tier local authority,2020-04-06,10,426
West Sussex,E10000032,Upper tier local authority,2020-04-06,27,348
West Berkshire,E06000037,Upper tier local authority,2020-04-06,6,125
Warwickshire,E10000031,Upper tier local authority,2020-04-06,37,505
Warrington,E06000007,Upper tier local authority,2020-04-06,29,212
Wandsworth,E09000032,Upper tier local authority,2020-04-06,33,626
Waltham Forest,E09000031,Upper tier local authority,2020-04-06,25,444
Walsall,E08000030,Upper tier local authority,2020-04-06,33,459
Wakefield,E08000036,Upper tier local authority,2020-04-06,27,240
Trafford,E08000009,Upper tier local authority,2020-04-06,22,282
Tower Hamlets,E09000030,Upper tier local authority,2020-04-06,25,406
Torbay,E06000027,Upper tier local authority,2020-04-06,1,62
Thurrock,E06000034,Upper tier local authority,2020-04-06,7,148
Telford and Wrekin,E06000020,Upper tier local authority,2020-04-06,3,106
Tameside,E08000008,Upper tier local authority,2020-04-06,28,219
Swindon,E06000030,Upper tier local authority,2020-04-06,8,103
Sutton,E09000029,Upper tier local authority,2020-04-06,24,335
Surrey,E10000030,Upper tier local authority,2020-04-06,81,1167
Sunderland,E08000024,Upper tier local authority,2020-04-06,59,445
Suffolk,E10000029,Upper tier local authority,2020-04-06,29,348
Stoke-on-Trent,E06000021,Upper tier local authority,2020-04-06,4,125
Stockton-on-Tees,E06000004,Upper tier local authority,2020-04-06,9,146
Stockport,E08000007,Upper tier local authority,2020-04-06,42,346
Staffordshire,E10000028,Upper tier local authority,2020-04-06,40,691
St. Helens,E08000013,Upper tier local authority,2020-04-06,23,296
Southwark,E09000028,Upper tier local authority,2020-04-06,39,776
Southend-on-Sea,E06000033,Upper tier local authority,2020-04-06,19,178
Southampton,E06000045,Upper tier local authority,2020-04-06,8,196
South Tyneside,E08000023,Upper tier local authority,2020-04-06,23,147
South Gloucestershire,E06000025,Upper tier local authority,2020-04-06,9,155
Somerset,E10000027,Upper tier local authority,2020-04-06,16,145
Solihull,E08000029,Upper tier local authority,2020-04-06,12,273
Slough,E06000039,Upper tier local authority,2020-04-06,9,181
Shropshire,E06000051,Upper tier local authority,2020-04-06,11,189
Sheffield,E08000019,Upper tier local authority,2020-04-06,66,1095
Sefton,E08000014,Upper tier local authority,2020-04-06,35,350
Sandwell,E08000028,Upper tier local authority,2020-04-06,23,441
Salford,E08000006,Upper tier local authority,2020-04-06,28,302
Rotherham,E08000018,Upper tier local authority,2020-04-06,8,266
Rochdale,E08000005,Upper tier local authority,2020-04-06,10,206
Richmond upon Thames,E09000027,Upper tier local authority,2020-04-06,11,236
Redcar and Cleveland,E06000003,Upper tier local authority,2020-04-06,9,128
Redbridge,E09000026,Upper tier local authority,2020-04-06,26,381
Reading,E06000038,Upper tier local authority,2020-04-06,3,136
Portsmouth,E06000044,Upper tier local authority,2020-04-06,10,132
Plymouth,E06000026,Upper tier local authority,2020-04-06,5,108
Peterborough,E06000031,Upper tier local authority,2020-04-06,8,88
Oxfordshire,E10000025,Upper tier local authority,2020-04-06,44,628
Oldham,E08000004,Upper tier local authority,2020-04-06,19,261
Nottinghamshire,E10000024,Upper tier local authority,2020-04-06,30,526
Nottingham,E06000018,Upper tier local authority,2020-04-06,21,232
Northumberland,E06000057,Upper tier local authority,2020-04-06,28,257
Northamptonshire,E10000021,Upper tier local authority,2020-04-06,43,592
North Yorkshire,E10000023,Upper tier local authority,2020-04-06,33,355
North Tyneside,E08000022,Upper tier local authority,2020-04-06,32,230
North Somerset,E06000024,Upper tier local authority,2020-04-06,5,92
North Lincolnshire,E06000013,Upper tier local authority,2020-04-06,7,71
North East Lincolnshire,E06000012,Upper tier local authority,2020-04-06,6,60
Norfolk,E10000020,Upper tier local authority,2020-04-06,47,434
Newham,E09000025,Upper tier local authority,2020-04-06,39,602
Newcastle upon Tyne,E08000021,Upper tier local authority,2020-04-06,39,429
Milton Keynes,E06000042,Upper tier local authority,2020-04-06,19,237
Middlesbrough,E06000002,Upper tier local authority,2020-04-06,17,209
Merton,E09000024,Upper tier local authority,2020-04-06,36,423
Medway,E06000035,Upper tier local authority,2020-04-06,30,276
Manchester,E08000003,Upper tier local authority,2020-04-06,68,464
Luton,E06000032,Upper tier local authority,2020-04-06,28,264
Liverpool,E08000012,Upper tier local authority,2020-04-06,51,647
Lincolnshire,E10000019,Upper tier local authority,2020-04-06,37,361
Lewisham,E09000023,Upper tier local authority,2020-04-06,44,589
Leicestershire,E10000018,Upper tier local authority,2020-04-06,31,423
Leicester,E06000016,Upper tier local authority,2020-04-06,26,278
Leeds,E08000035,Upper tier local authority,2020-04-06,56,453
Lancashire,E10000017,Upper tier local authority,2020-04-06,114,1162
Lambeth,E09000022,Upper tier local authority,2020-04-06,40,757
Knowsley,E08000011,Upper tier local authority,2020-04-06,31,222
Kirklees,E08000034,Upper tier local authority,2020-04-06,28,247
Kingston upon Thames,E09000021,Upper tier local authority,2020-04-06,13,228
"Kingston upon Hull, City of",E06000010,Upper tier local authority,2020-04-06,15,70
Kent,E10000016,Upper tier local authority,2020-04-06,140,1183
Kensington and Chelsea,E09000020,Upper tier local authority,2020-04-06,11,294
Islington,E09000019,Upper tier local authority,2020-04-06,7,283
Isle of Wight,E06000046,Upper tier local authority,2020-04-06,4,37
Hounslow,E09000018,Upper tier local authority,2020-04-06,17,390
Hillingdon,E09000017,Upper tier local authority,2020-04-06,23,404
Hertfordshire,E10000015,Upper tier local authority,2020-04-06,89,1157
"Herefordshire, County of",E06000019,Upper tier local authority,2020-04-06,11,82
Havering,E09000016,Upper tier local authority,2020-04-06,22,331
Hartlepool,E06000001,Upper tier local authority,2020-04-06,9,48
Harrow,E09000015,Upper tier local authority,2020-04-06,25,539
Haringey,E09000014,Upper tier local authority,2020-04-06,8,330
Hampshire,E10000014,Upper tier local authority,2020-04-06,101,1264
Hammersmith and Fulham,E09000013,Upper tier local authority,2020-04-06,15,318
Halton,E06000006,Upper tier local authority,2020-04-06,24,148
Hackney,E09000012,Upper tier local authority,2020-04-06,23,413
Greenwich,E09000011,Upper tier local authority,2020-04-06,35,393
Gloucestershire,E10000013,Upper tier local authority,2020-04-06,35,440
Gateshead,E08000037,Upper tier local authority,2020-04-06,42,270
Essex,E10000012,Upper tier local authority,2020-04-06,97,1224
Enfield,E09000010,Upper tier local authority,2020-04-06,24,412
East Sussex,E10000011,Upper tier local authority,2020-04-06,19,243
East Riding of Yorkshire,E06000011,Upper tier local authority,2020-04-06,20,149
Ealing,E09000009,Upper tier local authority,2020-04-06,29,569
Dudley,E08000027,Upper tier local authority,2020-04-06,18,367
Dorset,E06000059,Upper tier local authority,2020-04-06,12,146
Doncaster,E08000017,Upper tier local authority,2020-04-06,1,178
Devon,E10000008,Upper tier local authority,2020-04-06,14,282
Derbyshire,E10000007,Upper tier local authority,2020-04-06,26,595
Derby,E06000015,Upper tier local authority,2020-04-06,2,304
Darlington,E06000005,Upper tier local authority,2020-04-06,21,76
Cumbria,E10000006,Upper tier local authority,2020-04-06,96,954
Croydon,E09000008,Upper tier local authority,2020-04-06,41,816
Coventry,E08000026,Upper tier local authority,2020-04-06,25,323
County Durham,E06000047,Upper tier local authority,2020-04-06,86,418
Cornwall and Isles of Scilly,E06000052,Upper tier local authority,2020-04-06,19,227
Cheshire West and Chester,E06000050,Upper tier local authority,2020-04-06,31,307
Cheshire East,E06000049,Upper tier local authority,2020-04-06,33,281
Central Bedfordshire,E06000056,Upper tier local authority,2020-04-06,20,210
Camden,E09000007,Upper tier local authority,2020-04-06,15,356
Cambridgeshire,E10000003,Upper tier local authority,2020-04-06,18,303
Calderdale,E08000033,Upper tier local authority,2020-04-06,10,107
Bury,E08000002,Upper tier local authority,2020-04-06,13,181
Buckinghamshire,E10000002,Upper tier local authority,2020-04-06,26,380
Bromley,E09000006,Upper tier local authority,2020-04-06,36,614
"Bristol, City of",E06000023,Upper tier local authority,2020-04-06,13,237
Brighton and Hove,E06000043,Upper tier local authority,2020-04-06,9,162
Brent,E09000005,Upper tier local authority,2020-04-06,36,874
Bradford,E08000032,Upper tier local authority,2020-04-06,44,312
Bracknell Forest,E06000036,Upper tier local authority,2020-04-06,3,83
"Bournemouth, Christchurch and Poole",E06000058,Upper tier local authority,2020-04-06,17,149
Bolton,E08000001,Upper tier local authority,2020-04-06,31,248
Blackpool,E06000009,Upper tier local authority,2020-04-06,6,97
Blackburn with Darwen,E06000008,Upper tier local authority,2020-04-06,10,103
Birmingham,E08000025,Upper tier local authority,2020-04-06,64,1566
Bexley,E09000004,Upper tier local authority,2020-04-06,23,330
Bedford,E06000055,Upper tier local authority,2020-04-06,14,157
Bath and North East Somerset,E06000022,Upper tier local authority,2020-04-06,11,82
Barnsley,E08000016,Upper tier local authority,2020-04-06,13,255
Barnet,E09000003,Upper tier local authority,2020-04-06,35,788
Barking and Dagenham,E09000002,Upper tier local authority,2020-04-06,11,257
Yorkshire and The Humber,E12000003,Region,2020-04-06,344,3947
West Midlands,E12000005,Region,2020-04-06,339,5981
South West,E12000009,Region,2020-04-06,176,2417
South East,E12000008,Region,2020-04-06,548,7031
North West,E12000002,Region,2020-04-06,807,7883
North East,E12000001,Region,2020-04-06,374,2803
London,E12000007,Region,2020-04-06,801,14951
East of England,E12000006,Region,2020-04-06,376,4511
East Midlands,E12000004,Region,2020-04-06,216,3319
England,E92000001,Nation,2020-04-06,4175,54898
York,E06000014,Upper tier local authority,2020-04-05,4,79
Worcestershire,E10000034,Upper tier local authority,2020-04-05,24,460
Wolverhampton,E08000031,Upper tier local authority,2020-04-05,10,336
Wokingham,E06000041,Upper tier local authority,2020-04-05,8,126
Wirral,E08000015,Upper tier local authority,2020-04-05,43,320
Windsor and Maidenhead,E06000040,Upper tier local authority,2020-04-05,4,118
Wiltshire,E06000054,Upper tier local authority,2020-04-05,17,178
Wigan,E08000010,Upper tier local authority,2020-04-05,15,212
Westminster,E09000033,Upper tier local authority,2020-04-05,17,416
West Sussex,E10000032,Upper tier local authority,2020-04-05,17,321
West Berkshire,E06000037,Upper tier local authority,2020-04-05,6,119
Warwickshire,E10000031,Upper tier local authority,2020-04-05,24,468
Warrington,E06000007,Upper tier local authority,2020-04-05,22,183
Wandsworth,E09000032,Upper tier local authority,2020-04-05,17,593
Waltham Forest,E09000031,Upper tier local authority,2020-04-05,26,419
Walsall,E08000030,Upper tier local authority,2020-04-05,17,426
